action1,action2,action3
1.5856135,-0.14337471,1.9605366
1.6620519,-0.11437759,1.9363954
1.7307818,-0.08284792,1.8986566
1.7879028,-0.05098647,1.8483225
1.8305733,-0.019996136,1.7852615
1.8567185,0.009502381,1.7083378
1.8647983,0.03723453,1.6156098
1.8536205,0.063118935,1.5046089
1.8222351,0.087142855,1.3727111
1.7698925,0.109246165,1.2175809
1.6960843,0.12920946,1.0376815
1.6006446,0.14658248,0.83277583
1.4839287,0.16201115,0.6068419
1.3460162,0.17340347,0.36209542
0.6564227,0.9081727,-0.14084792
-1.3702157,2.1477926,-0.52487504
-1.6350467,2.8574543,-1.1516403
-1.6494498,3.1680193,-1.5108123
-1.4264479,3.1678386,-1.8869394
-0.9642506,2.9619255,-2.150217
-0.3316192,2.324969,-2.551933
-0.07325503,1.1949135,-2.964176
-0.13544482,0.57874227,-3.101156
-0.020749837,-0.08757648,-2.96309
0.3905928,-0.97261333,-2.6879525
2.9041557,-0.063131064,-4.5218544
3.3864195,-0.59342265,-5.048987
3.4458816,-1.4251202,-4.9492803
3.3012638,-2.15415,-4.7605486
3.1129923,-2.7063875,-4.5915904
2.9148607,-3.094925,-4.4132776
2.6959052,-3.3285565,-4.1754994
2.4283223,-3.3665667,-3.817841
2.0358856,-3.1506946,-3.2970185
1.44351,-2.6219287,-2.5040874
0.6205938,-1.7287838,-1.2863744
-0.106318176,-0.89733255,0.10237399
-0.46879715,-0.56194425,1.1679204
-0.78587943,0.17389706,1.748531
-0.91268593,1.1144797,1.8703645
-1.0272799,2.2061553,1.9354125
-0.8955478,2.8115294,2.0256302
-0.63511896,2.9705834,2.0520244
-0.2271201,2.9999332,1.945223
0.18920273,2.9343882,1.6637105
0.23644389,2.740191,1.2234906
-0.0012922287,2.279122,0.62990713
-0.31578785,1.690653,0.16408709
-0.169325,1.4253261,-0.0727312
-0.1348663,0.98192894,-0.28607723
-0.08350968,0.51333237,-0.40488788
0.12136409,0.21560887,-0.48038402
0.179086,-0.102927566,-0.49481472
0.2554183,-0.27442732,-0.44937482
0.252069,-0.3976474,-0.35869154
0.24618393,-0.43070683,-0.23862228
0.2045265,-0.43156472,-0.105342984
0.16776215,-0.39075187,0.026521355
0.121701986,-0.34058812,0.14710715
0.086883605,-0.27677462,0.24848174
0.055072486,-0.21426293,0.32919094
0.03441608,-0.14989606,0.38938093
0.019492716,-0.08926755,0.43334833
0.012132883,-0.030617744,0.46491438
0.0093489885,0.024297804,0.4890718
0.010927558,0.07555649,0.5098696
0.56677085,0.38939527,0.29470444
0.78922373,0.40101552,0.19733945
0.8987714,0.3244103,0.14881921
0.9832995,0.23850594,0.1247938
1.0859079,0.23337415,0.7051094
1.1252234,-0.07668933,0.9999151
1.1958554,-0.17682657,1.1852322
1.2741654,-0.18042436,1.2938075
1.3486195,-0.15648815,1.3615566
1.4178627,-0.13035616,1.4093007
1.4837253,-0.10876855,1.4465035
1.5481834,-0.092046976,1.4771162
1.6124384,-0.078775465,1.5027416
1.6768329,-0.067386925,1.5240525
1.7410231,-0.056617707,1.5413586
1.804184,-0.04556662,1.5548136
1.8651767,-0.03362909,1.5644428
1.9226592,-0.020416945,1.570104
1.9751573,-0.005712539,1.5714015
2.021115,0.010556698,1.5675739
2.0589325,0.028327793,1.5573672
2.0870025,0.04742387,1.5389109
2.1037378,0.06759229,1.5096285
2.1075757,0.088572025,1.4661974
2.0969577,0.110162735,1.4045959
2.0702703,0.13227287,1.3202395
2.0257585,0.1549272,1.208203
1.9614277,0.17824975,1.0635207
1.8749461,0.20239398,0.8815502
1.7635972,0.22830036,0.6600311
1.6238067,0.2555057,0.39665437
1.4515986,0.28272364,0.08992934
1.2430432,0.30855283,-0.257966
0.987866,0.37427655,-0.5526084
0.64426684,0.46188244,-0.78477883
0.17912099,0.54741156,-0.9645492
-0.43546158,0.61920977,-1.0809392
-0.67105347,0.76948905,-1.2262253
-1.6441529,2.186454,-1.4614062
-1.940844,2.8575249,-1.7331635
-1.8490534,2.818139,-2.014059
-1.2573822,2.040489,-2.5500994
-0.37434006,1.1894104,-3.026563
-0.13262948,0.7244526,-3.123448
-0.078790724,0.016864508,-2.90199
1.375555,-1.0755873,-3.0727105
2.9710665,-0.22543734,-4.83047
3.3340592,-1.0076036,-5.0078697
3.3181791,-1.8445544,-4.8176756
3.1350384,-2.5239575,-4.612236
2.9234114,-3.010504,-4.417854
2.6890142,-3.312883,-4.1873364
2.4103174,-3.4160616,-3.8680644
2.0360386,-3.265482,-3.4055579
1.4923608,-2.8106837,-2.708774
0.7640346,-2.039503,-1.6296133
0.022288889,-1.059034,-0.18543252
-0.30175465,-0.7182151,0.9427606
-0.57833713,-0.015865356,1.5967252
-0.6908652,0.8290359,1.808137
-0.864158,1.8229778,1.9289671
-0.8643691,2.563129,2.0213954
-0.7043039,2.7841911,2.0865583
-0.17982882,2.88997,2.0823495
0.37935776,2.882058,1.8748608
0.53782225,2.7845623,1.4920911
0.36273813,2.4730358,0.9247161
-0.028998673,1.9705645,0.3307737
-0.30466217,1.5798743,0.03334561
-0.19279069,1.289341,-0.23272404
-0.15735793,0.8278694,-0.48872253
-0.02546513,0.46066478,-0.59227574
0.118023306,0.12296599,-0.6245383
0.20438927,-0.17181203,-0.58705235
0.26361832,-0.37011513,-0.48814175
0.2767502,-0.49154654,-0.34792134
0.26677746,-0.5366187,-0.18560883
0.2331742,-0.53022933,-0.016938537
0.1909505,-0.48572603,0.14335033
0.14419106,-0.42134073,0.2827471
0.10206467,-0.344888,0.39183748
0.06664637,-0.26383582,0.46881244
0.040204704,-0.18076843,0.5185414
0.021501988,-0.098471284,0.55011654
0.009769708,-0.01866898,0.5721828
0.0039040744,0.05608365,0.5915595
0.23203108,0.26541948,0.48548162
0.7041124,0.53526044,0.2633437
0.84976566,0.5210022,0.21840128
0.909951,0.40940553,0.19335897
0.9611113,0.20262691,0.84267676
0.9994606,-0.17428294,1.1542697
1.0881538,-0.26525566,1.3230189
1.1861433,-0.24160764,1.4098781
1.2764091,-0.19060424,1.4637922
1.3559663,-0.14397192,1.5057882
1.4272707,-0.10944244,1.5423683
1.4938681,-0.086081386,1.5747724
1.5586274,-0.070709884,1.6029103
1.6233041,-0.06021735,1.6266558
1.6886451,-0.05221969,1.6461184
1.7546475,-0.04509151,1.6616144
1.820807,-0.037795097,1.6735854
1.8863008,-0.029697925,1.6825216
1.9501052,-0.0204193,1.6888936
2.0110629,-0.009744078,1.6930898
2.067924,0.002418995,1.6953245
2.1193786,0.01605083,1.6955328
2.1640842,0.03103073,1.6932383
2.2006958,0.04715681,1.6874224
2.227884,0.06418967,1.6763778
2.244337,0.081911504,1.6576099
2.2487357,0.100192726,1.6277825
2.2397044,0.11903483,1.582739
2.2157388,0.13858095,1.5176115
2.1751149,0.15909299,1.4270185
2.1158073,0.18088338,1.3053418
2.0354083,0.20424744,1.1470817
1.9310832,0.22936401,0.9473139
1.7995894,0.25656763,0.7030239
1.6371393,0.2862279,0.41445547
1.4390669,0.31578693,0.080869496
1.201189,0.34273675,-0.2934362
0.9125367,0.40919623,-0.60328186
0.529744,0.49166968,-0.84578836
0.01829198,0.56630135,-1.0228522
-0.92081386,1.0721409,-1.1705436
-1.7317135,2.4250422,-1.4427149
-1.8879259,2.9375548,-1.6418337
-1.6850772,3.019445,-2.1864233
-1.1842203,2.4978032,-2.4571757
-0.24987751,1.46886,-3.0095143
-0.044284403,0.73817205,-3.2158659
-0.054804474,-0.03769946,-3.0326223
1.0347195,-1.1369448,-3.0596404
2.67526,-0.36355254,-4.687522
3.0430257,-1.0877793,-4.979574
2.9651077,-1.9534998,-4.80746
2.7106066,-2.6297631,-4.5899353
2.4486938,-3.0902367,-4.3642855
2.1653337,-3.345471,-4.086168
1.8236492,-3.368755,-3.704454
1.361176,-3.110101,-3.1753328
0.73255706,-2.5378551,-2.3956673
0.12602605,-1.8611097,-1.3843875
-0.2890967,-1.2578012,-0.2578819
-0.52619356,-0.8853277,0.66866535
-0.38095725,-0.045939356,1.2457923
-0.34237492,0.85875654,1.6172363
-0.57954746,1.8187472,1.8069578
-0.66808695,2.5065255,1.8581132
-0.60913,2.6731434,1.8762932
-0.13511896,2.7593913,1.8566098
0.39201334,2.7417762,1.6251854
0.5147563,2.6074767,1.182181
0.2989168,2.2432141,0.5356774
-0.062421173,1.9643562,0.14093244
-0.2895246,1.5941992,-0.17766723
-0.1843304,1.2937257,-0.4520627
-0.136913,0.9238771,-0.6091839
-0.07426262,0.47591987,-0.68933296
0.10985294,0.14564696,-0.68846464
0.17980139,-0.17131606,-0.616454
0.24962105,-0.36867723,-0.48893276
0.26100588,-0.5015284,-0.33178046
0.25963682,-0.5516269,-0.16161379
0.23008394,-0.5520829,0.010712594
0.19310719,-0.51050663,0.17330077
0.14835873,-0.4485654,0.3155687
0.10728146,-0.3735139,0.42683426
0.071477026,-0.2947667,0.5028357
0.044534355,-0.21491009,0.54655594
0.025151432,-0.13667962,0.5676044
0.012533724,-0.060643524,0.5765537
0.005185008,0.011766493,0.5817772
0.002595961,0.07871956,0.5885811
0.1454719,0.22726735,0.5300764
0.6061465,0.52344096,0.37392336
0.7536948,0.5197458,0.33973375
0.8135816,0.46140188,0.37268907
0.86022586,0.14285576,0.9082694
0.9060204,-0.18993148,1.1645795
0.99260056,-0.26633516,1.3102603
1.083852,-0.24097925,1.390526
1.168061,-0.18797943,1.4421402
1.2415366,-0.13818935,1.4833062
1.3059828,-0.10073277,1.5200951
1.3647988,-0.075641066,1.5536369
1.4211156,-0.05998093,1.5837046
1.4771199,-0.050480336,1.6099918
1.5340152,-0.04447356,1.6324124
1.592226,-0.040073782,1.651074
1.6516285,-0.036046714,1.6662047
1.71174,-0.03160739,1.6780846
1.7718344,-0.026239693,1.6869987
1.831007,-0.019565463,1.693195
1.8881953,-0.011278838,1.6968297
1.9421844,-0.0011270642,1.6978967
1.9916141,0.011076659,1.6961281
2.0349967,0.025415078,1.6908671
2.0707526,0.041838557,1.6809224
2.097255,0.06015733,1.6644163
2.112878,0.08007592,1.6386663
2.1160278,0.10125831,1.600138
2.1051407,0.12341964,1.544504
2.078635,0.14638829,1.4668274
2.0348308,0.17012763,1.3618472
1.9718318,0.19472924,1.224331
1.8873975,0.22035596,1.0494454
1.7788091,0.24719629,0.8331368
1.6427526,0.27645937,0.57466435
1.4746249,0.30723557,0.27232245
1.2692091,0.33815816,-0.073726326
1.0191813,0.37726858,-0.43803284
0.69773805,0.45715252,-0.7270185
0.26276338,0.54109263,-0.96586514
-0.32397896,0.6140975,-1.1436243
-0.68175834,0.72234786,-1.3571546
-0.6982475,0.87913954,-1.503908
-1.5649011,2.104911,-1.7524902
-1.7705989,2.6975007,-2.1237593
-1.5649529,2.463696,-2.3753624
-0.811608,1.4799948,-2.9325235
-0.13211155,1.1259131,-3.1925483
-0.14814878,0.45174137,-3.0977898
-0.01221025,-0.30981264,-2.7709937
3.152334,0.3782846,-4.832306
3.697948,-0.22152081,-5.277086
3.840798,-1.0761039,-5.1100035
3.810829,-1.8226628,-4.86555
3.717459,-2.4466999,-4.6210065
3.5949128,-2.9166653,-4.381492
3.445272,-3.2263753,-4.1135464
3.256107,-3.3534162,-3.7624164
2.972552,-3.237187,-3.2905161
2.518669,-2.8210552,-2.6246529
1.830895,-2.0483801,-1.5784025
0.96947604,-1.142719,-0.14789942
-0.0675697,-0.008429259,1.3691509
-0.7892634,0.6964729,1.738193
-1.1497321,1.0500386,1.5998923
-1.4084191,1.877708,1.6007897
-1.5008543,2.189474,1.7261976
-1.4436612,2.4020977,1.8041588
-0.63496804,2.754708,1.9373947
-0.14674067,2.6916656,1.7063111
-0.09110206,2.4080465,1.2587271
-0.31781685,1.851396,0.6454203
-0.24339443,1.5107906,0.23845413
-0.16363332,1.1936547,-0.040851235
-0.12350863,0.71269614,-0.31700334
0.04941702,0.31455436,-0.507339
0.20708713,0.018773735,-0.5624306
0.2616291,-0.25723234,-0.55373263
0.3159209,-0.41378418,-0.48646268
0.30538344,-0.50804126,-0.37622544
0.2852866,-0.5195079,-0.2397385
0.23376983,-0.4936891,-0.091217935
0.18386286,-0.43079975,0.054181755
0.12701307,-0.35831204,0.18597364
0.08127004,-0.27507272,0.29428053
0.04152462,-0.1933935,0.37725973
0.014522105,-0.11214945,0.4356653
-0.0038902462,-0.036824316,0.47537062
-0.012863755,0.03250733,0.5017965
-0.015105128,0.09346634,0.52116144
-0.011333764,0.14525717,0.53850996
0.45611787,0.43866035,0.32606125
0.69694835,0.49302563,0.22727928
0.79156435,0.41694793,0.21077147
0.8557678,0.37004584,0.58513665
0.8981137,-0.056311697,1.0000916
0.9769283,-0.24090096,1.2362098
1.0723872,-0.25419936,1.3608465
1.1638379,-0.21135148,1.4307141
1.2449129,-0.16192862,1.4788145
1.3162847,-0.12208131,1.51837
1.3812983,-0.09404126,1.5533077
1.4432521,-0.075514674,1.5843661
1.5044706,-0.0633716,1.6115055
1.5662069,-0.05491975,1.6346697
1.6288376,-0.0481973,1.6539428
1.6921222,-0.04189247,1.6695138
1.755413,-0.035169274,1.6816292
1.8177967,-0.02748242,1.6905266
1.8781757,-0.01846248,1.6963745
1.9353049,-0.007847637,1.6991994
1.9878161,0.004531622,1.6987913
2.0342367,0.018748015,1.6945848
2.0730174,0.034757107,1.6855187
2.1025681,0.05239904,1.6698968
2.1212926,0.07143228,1.6452649
2.1276069,0.09158808,1.6083437
2.1199284,0.11264607,1.5550506
2.0966344,0.13449585,1.4806257
2.0559802,0.15715283,1.379861
1.9960046,0.18073651,1.2474155
1.9144216,0.20541587,1.0782026
1.8085353,0.23132262,0.86783934
1.6752028,0.25932857,0.61495554
1.5103133,0.2887341,0.318552
1.3092998,0.3176867,-0.021145374
1.0674455,0.34615496,-0.39468035
0.7656661,0.42374703,-0.67779684
0.358985,0.5079949,-0.90454054
-0.18768817,0.5825527,-1.0679634
-0.6510089,0.67487943,-1.2240816
-1.0851533,1.4330472,-1.4483126
-1.6947505,2.6281714,-1.657388
-1.6943743,2.9822764,-2.067586
-1.3343055,2.5869002,-2.3625348
-0.48181266,1.5987338,-2.9274056
-0.069830775,0.96704996,-3.2060165
-0.14552328,0.25990942,-3.0799158
0.06922993,-0.5059129,-2.7829745
3.0368674,0.22377011,-4.7887335
3.5749602,-0.38588145,-5.231953
3.6871934,-1.2754462,-5.0640354
3.6030962,-2.0528355,-4.81898
3.4597914,-2.6718345,-4.5849395
3.2920916,-3.115252,-4.3507547
3.096338,-3.385571,-4.0734653
2.854184,-3.45024,-3.6946824
2.490041,-3.2570884,-3.1865778
1.9354072,-2.7450514,-2.4372933
1.1385283,-1.8481488,-1.2397648
0.263974,-0.8585541,0.2948029
-0.3744504,-0.12885073,1.4520935
-0.7607966,0.45923778,1.5945771
-1.017338,1.2028488,1.618641
-1.1493223,2.1584744,1.6926959
-1.100657,2.4695249,1.8192437
-0.87665397,2.6416292,1.879083
-0.27437472,2.719653,1.8411323
0.076179504,2.6113005,1.5403497
0.0461089,2.3013334,1.0330187
-0.26799053,1.7277851,0.39188108
-0.24640298,1.5187402,0.12419674
-0.17853898,1.2048659,-0.1549896
-0.13594323,0.7440574,-0.424212
0.028325677,0.3857157,-0.56830704
0.16257533,0.07586017,-0.6054286
0.23100878,-0.19655731,-0.5795566
0.28088957,-0.36925253,-0.49566653
0.28165662,-0.47197154,-0.37103364
0.26446676,-0.5006025,-0.2230365
0.22341089,-0.4853243,-0.06662023
0.17800981,-0.4353098,0.084112674
0.12867942,-0.3702431,0.21806589
0.08627331,-0.2950249,0.3264244
0.05068165,-0.21811035,0.40687498
0.025194198,-0.14119184,0.46168995
0.007946014,-0.067724556,0.49729005
-0.001449585,0.001283884,0.5204315
-0.0047025084,0.06398854,0.53754103
-0.0025983155,0.11900094,0.5538229
0.4353901,0.40688455,0.35588622
0.70564795,0.4909596,0.24681593
0.808878,0.42499027,0.22628069
0.87338096,0.3797448,0.5929134
0.91264224,-0.053657383,0.9975779
0.9907204,-0.2424187,1.2268413
1.0867984,-0.25613,1.347942
1.1794946,-0.21195331,1.4154676
1.261327,-0.16120967,1.4621958
1.3329842,-0.120450765,1.5009055
1.397927,-0.09196311,1.5352553
1.4595883,-0.073343754,1.5658269
1.5204103,-0.061334252,1.5925075
1.5817304,-0.053135842,1.6152217
1.6439872,-0.046718,1.6340568
1.706984,-0.040727496,1.6492318
1.7701068,-0.03430745,1.661027
1.8324721,-0.026905328,1.6697259
1.8930085,-0.018149793,1.6755574
1.9504981,-0.007784277,1.6786244
2.003601,0.0043550283,1.6788101
2.0508752,0.018332869,1.6756632
2.090805,0.034095123,1.6682608
2.1218388,0.051472858,1.6550573
2.1424239,0.07021536,1.633766
2.1510236,0.09004417,1.6012697
2.146114,0.110735744,1.5536318
2.1261394,0.13217413,1.4861995
2.0894349,0.15437889,1.3938149
2.0341313,0.17748332,1.2711143
1.9580469,0.20167843,1.1128852
1.858593,0.22714111,0.9144888
1.7327244,0.2545224,0.67349863
1.5765815,0.28388974,0.3892073
1.38551,0.31338558,0.06071043
1.1549125,0.34107777,-0.3085862
0.87092876,0.41057047,-0.61223984
0.49033415,0.49503312,-0.85568976
-0.02337119,0.5730854,-1.0399338
-0.642634,0.6378685,-1.1747454
-0.7423325,0.9049665,-1.3682815
-1.7856476,2.4063277,-1.6035894
-1.8925843,2.8588767,-1.9609979
-1.6798315,2.728433,-2.1798189
-0.9547462,1.8263028,-2.7402527
-0.08044627,1.1721534,-3.148328
-0.114306,0.49783167,-3.124098
-0.004755378,-0.2687427,-2.8439765
2.6037433,-0.12436172,-4.2556844
3.4067864,-0.25449416,-5.1821146
3.5807915,-1.1653473,-5.078406
3.5063891,-1.9767308,-4.840866
3.3473308,-2.6258583,-4.611839
3.1637793,-3.0919976,-4.3857956
2.9518318,-3.3789134,-4.121051
2.696264,-3.4588213,-3.7568984
2.325479,-3.2815974,-3.2611697
1.769325,-2.7872338,-2.5275123
0.9926911,-1.9292693,-1.3647543
0.11900169,-0.8663471,0.18824613
-0.3749017,-0.3439617,1.3156204
-0.70732385,0.37330034,1.5717267
-0.9230892,1.1393723,1.6575118
-1.0723467,2.1439323,1.7355129
-1.0005586,2.4676585,1.8700069
-0.7464395,2.647689,1.9373066
-0.23783207,2.7033837,1.8861706
0.09680118,2.6143503,1.6124983
0.06898284,2.3351605,1.1365335
-0.24063545,1.7748289,0.48953307
-0.27844566,1.5064571,0.16693303
-0.19074273,1.2339412,-0.1100373
-0.1477505,0.8020489,-0.38451955
-0.0069780946,0.42524818,-0.54772055
0.1525179,0.12335765,-0.5971954
0.21679327,-0.17125383,-0.58322525
0.28186184,-0.35332575,-0.50784147
0.28424442,-0.47302827,-0.38915738
0.27493486,-0.5088818,-0.24453816
0.23402126,-0.5012529,-0.08867335
0.19057846,-0.45259598,0.06386426
0.13884148,-0.3887705,0.20204917
0.09475587,-0.3118433,0.31550553
0.055802852,-0.23320451,0.40109694
0.027763814,-0.15328345,0.45981747
0.007869393,-0.07688072,0.49803954
-0.0033951402,-0.0047230124,0.52242005
-0.008113861,0.060800403,0.5397115
-0.0069446564,0.11828676,0.55524254
0.29232034,0.3401971,0.4233906
0.64252645,0.50260615,0.28134215
0.7655889,0.4606379,0.25577348
0.82786,0.42340088,0.5559124
0.8673546,-0.011715978,0.9868183
0.94068366,-0.23456815,1.2262801
1.0369349,-0.2626666,1.353778
1.1305437,-0.22278127,1.4250873
1.214465,-0.17060384,1.47353
1.2878838,-0.12678248,1.5135068
1.3537643,-0.095448524,1.5492301
1.4155726,-0.07481739,1.5813287
1.4759929,-0.0616799,1.6095972
1.5366495,-0.05308786,1.6338617
1.5982382,-0.046824872,1.6541497
1.6607773,-0.04139167,1.6706451
1.7238309,-0.035823196,1.6836197
1.7866662,-0.029500008,1.693377
1.848345,-0.022001803,1.7001941
1.9077692,-0.013021827,1.7042655
1.9637017,-0.0023346245,1.7056303
2.0147798,0.010201335,1.7040696
2.0595376,0.024626061,1.6989796
2.0964355,0.040853485,1.6892301
2.1239054,0.05869113,1.6730171
2.140378,0.07786971,1.647744
2.1443014,0.09811458,1.6099678
2.1341286,0.11922601,1.5554368
2.1082566,0.14112553,1.4792421
2.064947,0.16386914,1.3760712
2.0022206,0.18760657,1.2405342
1.9177518,0.21253493,1.0675575
1.808774,0.23879865,0.8528278
1.6720421,0.26737556,0.5952755
1.503242,0.29737505,0.29372576
1.2976182,0.326979,-0.051362723
1.0494676,0.36080638,-0.42028555
0.73603743,0.43940625,-0.7040528
0.3136614,0.5229511,-0.93227434
-0.25317925,0.5956589,-1.0953718
-0.66420215,0.694456,-1.2720621
-1.2869895,1.7067173,-1.5176276
-1.77319,2.7147849,-1.6976728
-1.7316711,2.9239814,-2.0613174
-1.3321979,2.462904,-2.411212
-0.4660707,1.430317,-2.9606037
-0.092552185,0.9259728,-3.1810443
-0.13803151,0.21831658,-3.0321121
0.2682412,-0.61368775,-2.776305
3.0808432,0.1765742,-4.824083
3.5714304,-0.4887059,-5.190456
3.6626997,-1.3563099,-5.0121875
3.5655503,-2.1080098,-4.7746754
3.415588,-2.6989655,-4.552779
3.2428935,-3.1175313,-4.3260508
3.0382674,-3.3650308,-4.0511975
2.7814856,-3.3989828,-3.6667137
2.3954155,-3.164782,-3.1349971
1.8122256,-2.6097107,-2.3321214
0.9952838,-1.676944,-1.057347
0.12786031,-0.71498024,0.48569724
-0.4680426,-0.025167674,1.5813884
-0.838016,0.578725,1.6881163
-1.0788808,1.3833569,1.6959108
-1.1849444,2.192317,1.7837423
-1.113888,2.4884691,1.9049674
-0.84344286,2.654742,1.9631791
-0.21369797,2.71422,1.9015688
0.058364272,2.5891304,1.5940335
-0.028824687,2.2489436,1.0921947
-0.35171384,1.6271225,0.44582105
-0.23078471,1.4301932,0.16443957
-0.17517227,1.0963109,-0.11557698
-0.13043821,0.620587,-0.38614324
0.08953367,0.30186123,-0.5405737
0.18777618,-0.013675541,-0.5798912
0.2655955,-0.2524046,-0.55575776
0.29580164,-0.4140804,-0.47597113
0.29661804,-0.49227425,-0.3557749
0.2673645,-0.5090885,-0.21146896
0.2242494,-0.47837445,-0.058419257
0.1718592,-0.4213405,0.08981845
0.1213257,-0.34818688,0.22091842
0.075966746,-0.26894686,0.32711917
0.040430427,-0.18741268,0.40578866
0.014519364,-0.10786888,0.46009082
-0.001763016,-0.03229025,0.4958638
-0.010091811,0.03707227,0.51990426
-0.011646509,0.09864777,0.5382915
0.13411328,0.23858899,0.48387468
0.60137814,0.49076152,0.25912443
0.75697553,0.4773476,0.20117286
0.82703334,0.37713987,0.1924651
0.8942001,0.22741655,0.7922832
0.93377364,-0.14960977,1.1080903
1.021213,-0.25310972,1.2876369
