action1,action2,action3
0.0033421814,0.16368213,0.5052737
0.0016673803,0.29504007,0.685297
0.22883296,0.454035,0.727177
0.74367106,0.5739254,0.5639907
1.0054169,0.4695159,0.4769773
1.2094963,0.57938445,0.6135481
1.3109832,0.4033509,1.179094
1.301209,0.104417115,1.5327177
1.2981066,-0.04954201,1.7455232
1.3179903,-0.1325075,1.8680023
1.3627713,-0.17065424,1.9361554
1.4269433,-0.17791486,1.9688623
1.5023863,-0.16520214,1.9763541
1.581147,-0.1410076,1.9645677
1.6566153,-0.111166716,1.9370984
1.7237244,-0.0792394,1.8960084
1.7787266,-0.047233313,1.8421263
1.8188901,-0.016232103,1.7751833
1.8422112,0.013214901,1.6939472
1.8471942,0.040865734,1.5964206
1.8326812,0.066654146,1.4801319
1.7977493,0.090557635,1.3425237
1.7416885,0.11248869,1.1814041
1.6640456,0.13218962,0.99545884
1.5647326,0.14920795,0.78481627
1.4441814,0.164397,0.55430853
1.3023794,0.17499036,0.3054018
0.32302147,1.2564839,-0.28302786
-1.6017473,2.253007,-0.5304378
-1.8450885,2.8727179,-1.1546136
-1.8560233,3.1445148,-1.529692
-1.6295779,3.1353643,-1.901251
-1.171633,2.86379,-2.1877992
-0.48811477,2.1694891,-2.5857146
-0.08670384,1.1462876,-2.9508955
-0.14167511,0.6019889,-3.0547376
-0.024319291,-0.046800405,-2.8973107
1.0230975,-1.1074166,-2.7805014
2.7234733,-0.28836933,-4.4189515
3.1369927,-0.8325889,-4.887307
3.1155314,-1.6306207,-4.7905974
2.8988838,-2.3036585,-4.6223702
2.6605344,-2.787234,-4.4745936
2.4189298,-3.1067162,-4.2985473
2.1491082,-3.2572923,-4.041485
1.8116221,-3.1876779,-3.6409888
1.3357806,-2.8454704,-3.0377774
0.67302483,-2.196618,-2.1331072
0.02554211,-1.438433,-1.0141784
-0.3777184,-0.96407056,0.07053299
-0.5620003,-0.7882756,0.96727645
-0.6581537,0.02894494,1.6085929
-0.5974708,1.1663898,1.9284654
-0.7414451,2.2699037,2.0767863
-0.69054824,3.0555296,2.1305137
-0.533094,3.2185905,2.127826
0.1615883,3.2420175,1.9955751
0.6390548,3.2151563,1.677225
0.72131705,3.133889,1.2312484
0.51168483,2.8354282,0.6369101
0.17090844,2.3596172,0.13427548
-0.17421347,1.8400105,-0.10277259
-0.17002642,1.4392121,-0.27317664
-0.12733412,1.0068698,-0.38440934
-0.113312125,0.44018275,-0.4821482
0.10909097,0.16570453,-0.52037334
0.15326978,-0.1459687,-0.49005404
0.22414258,-0.29706874,-0.40052757
0.2173093,-0.41121563,-0.2770265
0.2131539,-0.44263414,-0.1363202
0.17909476,-0.4458991,0.005446255
0.15002406,-0.41120663,0.13629794
0.11406863,-0.36541292,0.24847898
0.086797684,-0.30626717,0.33727816
0.062405765,-0.24547774,0.40349594
0.046150208,-0.18156481,0.4501926
0.034336984,-0.11828101,0.4832079
0.027747512,-0.054951936,0.50766
0.024619043,0.0068069696,0.5285276
0.33660427,0.22503102,0.41964573
0.7283915,0.381197,0.259715
0.8930935,0.34878042,0.18499035
0.9933415,0.2770381,0.1531704
1.0817516,0.33570543,0.4727876
1.1420784,0.0562876,0.8780992
1.1998765,-0.1326946,1.1171949
1.2736945,-0.17402092,1.261481
1.3472655,-0.16265842,1.3481362
1.4163861,-0.13973427,1.4052966
1.482058,-0.11819598,1.4472451
1.5461545,-0.10053268,1.4803585
1.6099396,-0.086064786,1.5073689
1.6738071,-0.07346383,1.5294441
1.7374151,-0.06152591,1.5470953
1.7998967,-0.04935035,1.5605283
1.8600433,-0.036317617,1.569749
1.91643,-0.022041142,1.5745475
1.9675031,-0.006310165,1.574423
2.0116363,0.010925293,1.5684648
2.047176,0.029580563,1.5552442
2.0724745,0.049462393,1.5326899
2.0859125,0.070314884,1.4980155
2.0858984,0.09189236,1.4477067
2.0708299,0.11401881,1.3775971
2.0390317,0.13662872,1.28302
1.9886622,0.15977666,1.1590657
1.9176104,0.18359178,1.0008925
1.8234088,0.20821166,0.80412483
1.7032034,0.23504749,0.56800574
1.5530071,0.26241484,0.28922737
1.368969,0.2892421,-0.03236237
1.146822,0.3184853,-0.3837581
0.8691026,0.40049586,-0.6465486
0.488391,0.49053177,-0.8567244
-0.027007073,0.57245374,-1.0127069
-0.6423418,0.6467012,-1.1161072
-0.9766707,1.2791629,-1.3142208
-1.7270284,2.58107,-1.5773337
-1.7885923,2.917772,-1.973468
-1.5347719,2.6107345,-2.258288
-0.76092404,1.6604966,-2.8228679
-0.09861249,1.1253268,-3.1510367
-0.14031312,0.45910537,-3.0894744
-0.0028900802,-0.28879115,-2.7969484
2.7845619,0.03319201,-4.4105673
3.5003982,-0.24791893,-5.1883206
3.6665118,-1.1354649,-5.066809
3.6103253,-1.9233487,-4.8316736
3.4743361,-2.5632508,-4.6047564
3.3098352,-3.030114,-4.3843837
3.117102,-3.3257713,-4.129801
2.8832548,-3.427134,-3.7820134
2.5453236,-3.280699,-3.303719
2.0274572,-2.825134,-2.602261
1.2850113,-2.018261,-1.4914935
0.3913688,-0.9719418,0.052758932
-0.21596628,-0.3178977,1.3413556
-0.66750723,0.33719403,1.7260859
-0.9742214,1.0489635,1.7269892
-1.1633441,2.0529468,1.7613789
-1.1542349,2.479199,1.8816441
-0.9720563,2.6897037,1.9592351
-0.2945153,2.8213058,1.9765513
0.14776999,2.7574866,1.7214856
0.19646104,2.531547,1.2720164
-0.06830454,2.033217,0.64529896
-0.32278204,1.5942602,0.23262048
-0.19306809,1.3562669,-0.032634407
-0.15412417,0.9303694,-0.3035269
-0.08028683,0.44752276,-0.5214877
0.16606039,0.19784427,-0.5830308
0.19013885,-0.14903283,-0.58336544
0.2917425,-0.32359073,-0.5197606
0.2804333,-0.47115555,-0.40801254
0.28697836,-0.5062742,-0.26622537
0.23847888,-0.5119952,-0.10900208
0.20155492,-0.46162263,0.04568377
0.14494994,-0.4029744,0.18796849
0.1031948,-0.32383195,0.3046848
0.061493695,-0.24631956,0.39434102
0.034065902,-0.16409868,0.4562526
0.012823582,-0.08634463,0.49818695
0.0013580024,-0.011333466,0.52601695
-0.0041472316,0.057004094,0.54722404
-0.003455013,0.117687106,0.56687427
0.5016784,0.44558892,0.3219619
0.7533214,0.5168282,0.2229633
0.84548914,0.43569067,0.20014453
0.90254647,0.3815221,0.5824953
0.93992066,-0.059363186,1.0109264
1.0192777,-0.24718982,1.2480512
1.1171134,-0.25822154,1.3701345
1.2113236,-0.21293247,1.4375468
1.2945358,-0.16258898,1.4843912
1.3678637,-0.122707814,1.5232134
1.4348831,-0.094914824,1.5574359
1.4989522,-0.076566726,1.5875604
1.5623581,-0.06439465,1.6134956
1.6262693,-0.055684805,1.6352326
1.690975,-0.048493356,1.6529448
1.7561448,-0.041545868,1.6669399
1.8210526,-0.034037024,1.677586
1.8847189,-0.02546966,1.6852486
1.9459941,-0.015524834,1.6902229
2.0036037,-0.004020959,1.6926516
2.0561824,0.009122923,1.6924227
2.1022983,0.023871362,1.6890478
2.140487,0.04008919,1.6815132
2.16928,0.05755776,1.6681489
2.187222,0.076024815,1.6465014
2.192871,0.09527914,1.6132858
2.184763,0.11520836,1.5643947
2.1613524,0.13583462,1.4950238
2.120923,0.15730381,1.3998746
2.061497,0.17985207,1.2734554
1.9807451,0.20371798,1.1104523
1.8759227,0.2290625,0.90618384
1.7438772,0.2565032,0.6584748
1.5807025,0.28580442,0.36688396
1.381881,0.31476882,0.031189352
1.1432295,0.34101462,-0.34404525
0.8508303,0.4139173,-0.6377573
0.45899174,0.49762037,-0.8699893
-0.066415906,0.5723747,-1.0379668
-0.6454782,0.6405997,-1.1629648
-1.5710213,2.1113296,-1.4000447
-1.8964243,2.8767471,-1.5703046
-1.7959428,3.0826106,-2.0359116
-1.3754153,2.6065152,-2.3119302
-0.5006779,1.6061858,-2.8917544
-0.054938853,0.8682233,-3.1864774
-0.09853268,0.14275569,-3.053523
0.13334583,-0.65948284,-2.771414
2.967643,0.13175213,-4.7972393
3.48731,-0.5370134,-5.192699
3.5705934,-1.457652,-5.010222
3.446658,-2.24542,-4.7605476
3.2698493,-2.8477514,-4.525088
3.069837,-3.25954,-4.280602
2.841703,-3.4785385,-3.973186
2.543631,-3.476685,-3.5657618
2.1039083,-3.1912286,-3.0059981
1.4700458,-2.5790105,-2.1565378
0.6189492,-1.5689162,-0.81575215
-0.03253299,-0.767377,0.5915326
-0.48038912,-0.057999462,1.3247313
-0.7326502,0.6006315,1.4852558
-0.92808026,1.4324019,1.6092947
-1.0028172,2.2082934,1.7156643
-0.8649828,2.475301,1.8340144
-0.6491972,2.5701928,1.8377916
-0.08735344,2.5902452,1.735257
0.12822339,2.4322283,1.3764846
-0.0058784485,2.0472531,0.80796254
-0.3452791,1.5748849,0.29555452
-0.23200488,1.4074103,0.02941078
-0.18032157,1.0743273,-0.25673
-0.13761166,0.608004,-0.52546453
0.10050261,0.35422224,-0.60706294
0.1447201,-0.004851818,-0.627426
0.2570677,-0.22355083,-0.5784229
0.26840863,-0.4076964,-0.47743014
0.28707087,-0.48276225,-0.34036765
0.25340837,-0.5140779,-0.1834386
0.22147554,-0.48465762,-0.022544175
0.16905878,-0.43585208,0.13137339
0.12458521,-0.36411372,0.2643456
0.07981664,-0.28911772,0.36996216
0.046952665,-0.20872977,0.44458586
0.021234512,-0.13097987,0.49327657
0.005405605,-0.055418044,0.52266866
-0.0036539733,0.014625758,0.54112446
-0.006198764,0.07816401,0.55498016
-0.003518939,0.13300663,0.5696989
0.5439472,0.4767499,0.30663323
0.7362054,0.5139264,0.25352383
0.81005263,0.41952154,0.23900674
0.86909574,0.29046988,0.7444987
0.9035489,-0.14245906,1.0898739
0.9901456,-0.27247444,1.2804128
1.0882087,-0.25950876,1.3769951
1.1801355,-0.20515522,1.4328383
1.260235,-0.15127581,1.4746585
1.3299229,-0.110247105,1.511482
1.392935,-0.08261362,1.5451337
1.452805,-0.06524578,1.5753856
1.512018,-0.054579437,1.6018083
1.571949,-0.04770416,1.6242257
1.6330822,-0.042561293,1.6427151
1.6952825,-0.03780985,1.6575173
1.7580142,-0.032615215,1.6689583
1.8204832,-0.026448637,1.6773872
1.8817136,-0.018954009,1.683129
1.9405868,-0.00987789,1.686423
1.9958584,0.00095939636,1.6873491
2.0461717,0.013652235,1.685722
2.09008,0.028192475,1.6809627
2.1260817,0.04445313,1.671952
2.1526568,0.062210977,1.6568788
2.168298,0.08118519,1.6331323
2.1715143,0.10112199,1.5972426
2.1608152,0.12185298,1.5449247
2.1346428,0.1433481,1.4712368
2.0912886,0.16570799,1.3708254
2.0287879,0.18912274,1.2382481
1.944818,0.21381196,1.0683624
1.8366065,0.23994648,0.8567511
1.7008941,0.26851654,0.60214806
1.5333495,0.29869646,0.30321214
1.3291502,0.3287185,-0.039874762
1.0827906,0.36156163,-0.41145328
0.7730187,0.44132495,-0.6973853
0.3538849,0.5261749,-0.92895937
-0.2101258,0.59974957,-1.0969497
-0.67054313,0.6876239,-1.2738739
-1.290694,1.7022543,-1.5235549
-1.7738843,2.7121308,-1.6936117
-1.7313485,2.9192953,-2.0610464
-1.332252,2.4602008,-2.4078226
-0.4679894,1.4323205,-2.9626627
-0.09231031,0.9102509,-3.1789825
-0.13461071,0.19897377,-3.0227313
0.2768704,-0.638484,-2.7698565
3.0870361,0.17195627,-4.8313313
3.5726795,-0.5064435,-5.183485
3.6573143,-1.3799741,-4.9986424
3.5520425,-2.1321168,-4.75897
3.3948557,-2.7183893,-4.5356255
3.2153728,-3.129705,-4.3049154
3.0017815,-3.3657167,-4.023423
2.731303,-3.3790674,-3.6295626
2.3257682,-3.1182857,-3.0822208
1.7233074,-2.536503,-2.2480297
0.9033492,-1.5887659,-0.9343324
0.1132358,-0.706504,0.579146
-0.46037078,-0.02536738,1.6405525
-0.8297736,0.61180425,1.7222785
-1.0678508,1.4287976,1.7189722
-1.1597531,2.230297,1.807799
-1.075778,2.5246136,1.9292239
-0.6601511,2.7255065,2.0219455
-0.01220125,2.7623324,1.9301199
0.24442226,2.6549711,1.6109805
0.14159554,2.3443696,1.1024671
-0.22349125,1.7406226,0.4385155
-0.26590776,1.499755,0.1639096
-0.18792313,1.1954521,-0.11620045
-0.14516199,0.73547727,-0.39158687
0.021175116,0.3526064,-0.5699012
0.17948636,0.05475247,-0.6109147
0.23837046,-0.23186925,-0.58608925
0.29888797,-0.40292057,-0.50081897
0.2958774,-0.5110611,-0.37266138
0.2820893,-0.5351559,-0.22002092
0.23670387,-0.51755214,-0.05748701
0.18996269,-0.4606817,0.09914547
0.1358077,-0.3904108,0.23843199
0.090506494,-0.3077871,0.34979567
0.051178813,-0.22360685,0.43147483
0.0232355,-0.13802177,0.4860182
0.00366655,-0.055850893,0.52121615
-0.0072508156,0.021657497,0.5442811
-0.011472285,0.0915291,0.5621042
0.30902252,0.3464924,0.4103861
0.68312377,0.52169466,0.21830183
0.80220664,0.47915864,0.16724461
0.85708183,0.36701173,0.1607318
0.9119124,0.188086,0.79276264
0.9548855,-0.18087196,1.1182562
1.0470346,-0.27266696,1.2940539
1.1473303,-0.2488383,1.3842351
1.2401578,-0.19543013,1.4385966
1.3216276,-0.14607719,1.4802161
1.3939421,-0.109441966,1.5165182
1.4607444,-0.084809154,1.5490078
1.5251298,-0.06889734,1.577592
1.589098,-0.058425218,1.6020533
1.6536157,-0.05085799,1.6223985
1.7188733,-0.04445812,1.638853
1.7845345,-0.038111597,1.651777
1.8499243,-0.031125396,1.661611
1.9141531,-0.023073405,1.6688005
1.9761775,-0.013685942,1.6737552
2.0348408,-0.0028092563,1.6767612
2.0888991,0.00960958,1.6779002
2.1370475,0.023523957,1.6769315
2.177946,0.038791537,1.6731492
2.2102516,0.05519229,1.6652495
2.2326329,0.07248928,1.6511936
2.2437685,0.09048277,1.628124
2.2423131,0.109073386,1.5923381
2.226847,0.12830412,1.5393507
2.1957943,0.14834738,1.4640437
2.1473322,0.16947618,1.3609095
2.0793064,0.19199154,1.2243559
1.9891596,0.21614784,1.0491014
1.8738868,0.24205846,0.83067024
1.7301035,0.27075854,0.5683655
1.553354,0.30071515,0.26077402
1.339114,0.32979006,-0.09082937
1.0816926,0.36906058,-0.45134637
0.7562296,0.44982675,-0.7261828
0.31817895,0.5324937,-0.9418398
-0.26394725,0.60098124,-1.0861852
-1.2479861,1.573706,-1.3025781
-1.7919109,2.657446,-1.4989349
-1.822654,2.9820395,-1.8198777
-1.5691059,2.8948228,-2.1877635
-0.88344353,2.1341171,-2.648364
-0.021235734,1.1549492,-3.140263
-0.09648317,0.4599119,-3.1583197
0.020950645,-0.3196707,-2.9186835
2.1461163,-0.65148985,-3.7783318
3.143748,-0.32277974,-5.042606
3.3303418,-1.2287185,-5.0190735
3.2028139,-2.0657065,-4.7933683
2.9783452,-2.7077672,-4.570121
2.7402747,-3.1481202,-4.3380384
2.474166,-3.3900862,-4.0506077
2.1434662,-3.4013338,-3.6592867
1.6804917,-3.1287577,-3.113376
1.0356734,-2.534206,-2.2898555
0.24320255,-1.6199586,-1.0513996
-0.23972005,-0.9013244,0.2357231
-0.5208812,-0.41632608,1.0862763
-0.56529254,0.36612418,1.4433366
-0.6577087,1.2410579,1.6661674
-0.8110098,2.1598506,1.7772013
-0.7518,2.4247112,1.8811759
-0.6079724,2.5432723,1.8948293
-0.14377725,2.5828907,1.8302597
0.16621758,2.4912174,1.5511014
0.11837646,2.2070749,1.060094
-0.20704347,1.6796756,0.41454023
-0.29030782,1.4610194,0.12613139
-0.20217615,1.2098387,-0.16001144
-0.15830377,0.80054104,-0.4445136
-0.012288511,0.44593036,-0.60458255
0.13932332,0.13990588,-0.645051
0.2089356,-0.15751931,-0.62013614
0.2751243,-0.351216,-0.5327512
0.28372467,-0.47886005,-0.40311113
0.2773389,-0.52345455,-0.24892196
0.24070933,-0.5193938,-0.0840247
0.19785826,-0.47353402,0.07764234
0.14674819,-0.40935245,0.22433586
0.10097015,-0.33192554,0.34441233
0.06073016,-0.25110486,0.4330113
0.030707091,-0.16877529,0.49108902
0.009326637,-0.08903426,0.52581465
-0.0035564303,-0.013283581,0.54553866
-0.009674907,0.05614236,0.55804133
-0.009810567,0.11736861,0.5692088
0.34272102,0.37944442,0.4033757
0.6623318,0.52201253,0.2665602
0.7675921,0.47024882,0.24149454
0.8154816,0.41150284,0.5523528
0.8453296,-0.04160112,0.98089945
0.92109346,-0.2599543,1.2147902
1.0216856,-0.28236994,1.3353637
1.1196,-0.23611084,1.4016999
1.2073936,-0.1775502,1.4468676
1.2834895,-0.12864962,1.4850888
1.3507521,-0.09393898,1.5200831
1.412888,-0.07143623,1.5520002
1.472918,-0.057552427,1.5802939
1.5327897,-0.048990756,1.6046069
1.5934839,-0.04327622,1.6248858
1.6552622,-0.038741082,1.6413008
1.7179086,-0.03432092,1.6541594
1.7808895,-0.029343754,1.663835
1.8434641,-0.023367554,1.6707286
1.904732,-0.016079605,1.675218
1.9636505,-0.007237941,1.6776123
2.01905,0.0033304393,1.6780746
2.0696447,0.015711784,1.6765236
2.1140542,0.02989,1.6725022
2.1508439,0.045734018,1.665034
2.1785588,0.0630108,1.6524649
2.195756,0.081447855,1.6323432
2.2010117,0.10079768,1.6013503
2.1928966,0.12091155,1.5553267
2.169919,0.14177902,1.489403
2.1304421,0.16352639,1.3982315
2.0725777,0.186373,1.2762971
1.9940894,0.2105653,1.1182752
1.892298,0.23631382,0.91944003
1.76403,0.26426804,0.67721546
1.6052651,0.29460838,0.39089713
1.4110518,0.32545465,0.05938579
1.1763713,0.35485795,-0.31404856
0.88700885,0.42638943,-0.6232319
0.49794948,0.511763,-0.87448835
-0.028146803,0.58914995,-1.0670125
-0.657593,0.6479101,-1.2207029
-1.1002975,1.3947732,-1.4912847
-1.7146921,2.6003582,-1.6759804
-1.7021255,2.9002867,-2.0829291
-1.4072456,2.7091272,-2.3159518
-0.5988142,1.7811242,-2.8825934
-0.04370308,1.0576954,-3.225019
-0.13690335,0.33013403,-3.1288593
0.041503668,-0.44962165,-2.835822
3.029732,0.27048817,-4.80299
3.5655584,-0.32478204,-5.254476
3.6640227,-1.229347,-5.083367
3.5604053,-2.0217407,-4.8302097
3.3999882,-2.6503558,-4.588294
3.2191503,-3.0994627,-4.3440924
3.0094059,-3.3687892,-4.055056
2.7472835,-3.4246666,-3.6659946
2.356857,-3.2132921,-3.1468763
1.7742822,-2.6787071,-2.379504
0.96435666,-1.7655337,-1.160266
0.12031892,-0.77588594,0.36698902
-0.43486017,-0.11962512,1.3557076
-0.78968936,0.51634765,1.5054152
-1.0083942,1.2948952,1.5729834
-1.1029906,2.1292112,1.6809957
-1.0209906,2.422275,1.8081847
-0.7569465,2.5771854,1.8633795
-0.2877437,2.6072688,1.7855344
-0.023749113,2.4700074,1.4778099
-0.11489344,2.1054058,0.95790505
-0.3606739,1.5602568,0.3561667
-0.22213936,1.405689,0.09549999
-0.17492646,1.0681815,-0.19407627
-0.12978539,0.59500945,-0.46960822
0.10997607,0.32436636,-0.5784662
0.16588303,-0.022375226,-0.6096678
0.26864734,-0.2412146,-0.57213485
0.2815841,-0.41567716,-0.48196194
0.29417354,-0.48623845,-0.35452297
0.25865608,-0.51063204,-0.20623136
0.2227309,-0.47743234,-0.052265644
0.16827345,-0.42517295,0.096354365
0.1215958,-0.35174504,0.22671711
0.07534617,-0.27582815,0.33250737
0.04124254,-0.19550103,0.40983656
0.014660656,-0.118763775,0.46244895
-0.0015038848,-0.04519525,0.49554062
-0.010430396,0.021892637,0.51634586
-0.012429774,0.0819087,0.5306779
-0.009103686,0.13310745,0.543942
0.31766552,0.36140907,0.40357423
0.6259223,0.48627037,0.2821257
0.7402378,0.43712315,0.2632668
0.8072486,0.3893547,0.6153116
0.84629846,-0.051502883,1.0072435
0.9241338,-0.24549046,1.2309144
1.0207075,-0.26194677,1.3494551
1.1125865,-0.21840218,1.4170341
1.1944525,-0.1651906,1.4638319
1.2657106,-0.12127313,1.5030806
1.3293879,-0.09021628,1.5385501
1.388977,-0.07004562,1.5707147
1.4471884,-0.05747503,1.5993061
1.5056827,-0.04952219,1.6241173
1.5651994,-0.04395193,1.6451372
1.625809,-0.03926149,1.6625068
1.6871295,-0.03448552,1.6764485
1.748488,-0.029005438,1.6872118
1.8090074,-0.022392899,1.6950164
1.8676465,-0.014323235,1.700009
1.9232173,-0.00453189,1.7021858
1.9743874,0.0071825087,1.7013072
2.0196977,0.020926714,1.6967769
2.0575879,0.036694065,1.6875044
2.0864363,0.054338947,1.6717547
2.1046054,0.073612496,1.6470293
2.1104727,0.094208404,1.6099904
2.102431,0.11584821,1.5564979
2.0788586,0.13834946,1.4817482
2.0380383,0.16166091,1.3805243
1.9780562,0.18584728,1.2475346
1.8966815,0.21105215,1.0777938
1.7912524,0.23742571,0.86703575
1.6585832,0.26591015,0.6139111
1.4944129,0.29596263,0.3173002
1.2938321,0.32597405,-0.022869974
1.0514332,0.3563095,-0.39731225
0.7462884,0.43429035,-0.6867889
0.33404374,0.5187839,-0.92333436
-0.22254491,0.59370536,-1.0992453
-0.660778,0.689705,-1.2831186
-0.6816614,0.85524607,-1.4318227
-1.6331527,2.1901033,-1.6834303
-1.8245418,2.7491598,-2.019514
-1.6442323,2.5234463,-2.275101
-0.9238203,1.5827266,-2.8208754
-0.12804437,1.1574175,-3.1316023
-0.1361387,0.5054934,-3.0786247
-0.01973474,-0.2458325,-2.7758274
2.8574975,0.107154995,-4.4371433
3.5680633,-0.18578845,-5.2102323
3.7424304,-1.0588793,-5.0828433
3.7088594,-1.8268242,-4.849026
3.5962503,-2.4621007,-4.620027
3.4532776,-2.9355028,-4.398808
3.2830896,-3.243653,-4.147098
3.0705914,-3.3680456,-3.8116336
2.7653086,-3.2454453,-3.3436368
2.287092,-2.8209746,-2.6638353
1.59744,-2.0753932,-1.599389
0.7163429,-1.09266,-0.098353654
-0.07362872,-0.21319938,1.3529707
-0.6964659,0.5185516,1.9128429
-1.0662324,1.0382687,1.7802472
-1.3087339,2.0004249,1.7295374
-1.3630469,2.3408453,1.8597451
-1.2593865,2.569557,1.9468782
-0.41693044,2.8325286,2.056496
0.08988899,2.7858198,1.8300662
0.18115234,2.5808713,1.4152552
-0.06374973,2.1071603,0.8177446
-0.33004898,1.5862193,0.31571567
-0.18862784,1.3574014,0.048273712
-0.15141559,0.928619,-0.23285928
-0.07964006,0.41291428,-0.4902626
0.1880061,0.15847,-0.5834354
0.21625602,-0.18166354,-0.5900823
0.31327134,-0.358641,-0.5330888
0.30239463,-0.50111747,-0.42526296
0.3048054,-0.53243554,-0.28522876
0.2531643,-0.53111446,-0.1271719
0.211411,-0.4746717,0.030179352
0.15049961,-0.40966597,0.1764121
0.10440977,-0.3248751,0.2972821
0.05921781,-0.24154016,0.3907752
0.028942376,-0.1536799,0.45565742
0.0057830513,-0.07050088,0.4996462
-0.006858468,0.009114504,0.52855086
-0.012790561,0.0808813,0.55001557
0.21148966,0.28230298,0.45035002
0.6736008,0.5264424,0.21645239
0.81731766,0.49142033,0.13451836
0.8777436,0.38302356,0.120291084
0.92950255,0.28377903,0.64667845
0.9668512,-0.12746131,1.031974
