action1,action2,action3
-0.27483803,1.2325617,0.5825664
-0.22393978,0.52927095,0.37184352
0.004541695,0.118941665,0.102574736
0.1992755,-0.0592483,-0.09234294
0.25135523,-0.16289982,-0.16904983
0.24864134,-0.18200237,-0.19034782
0.20563646,-0.1517888,-0.16411331
0.15099256,-0.092521876,-0.107961655
0.09639579,-0.027350336,-0.034395993
0.051742375,0.03220877,0.0449567
0.01854378,0.07921943,0.12538123
-0.002674967,0.112482876,0.20491266
-0.013491869,0.13283226,0.2831475
-0.01517418,0.14387608,0.358778
-0.009701937,0.15087962,0.43009487
0.0008209944,0.15995058,0.49545395
0.001337707,0.27046174,0.6579952
0.16535601,0.42045122,0.7384844
0.71222365,0.580369,0.56176925
0.979142,0.48468488,0.47431812
1.1800687,0.50874925,0.48653662
1.31531,0.47040218,1.114034
1.3071418,0.1336335,1.4980594
1.3031518,-0.034295052,1.7321166
1.3209157,-0.124059826,1.8673135
1.3638301,-0.16716763,1.9441001
1.4272459,-0.17802435,1.9834713
1.5032539,-0.16761467,1.9966838
1.5837789,-0.14473936,1.9903234
1.6620085,-0.115611464,1.9684643
1.7327063,-0.08408871,1.9335531
1.7920225,-0.05235833,1.8867362
1.8371718,-0.021600991,1.8280002
1.8661394,0.0075891316,1.756303
1.8774371,0.034958288,1.6697654
1.8699205,0.060453385,1.5659405
1.8426728,0.084089994,1.4421779
1.7949648,0.10584754,1.2960471
1.7262847,0.12555438,1.1258235
1.6364334,0.14282191,0.9309788
1.525676,0.157567,0.71362704
1.3945184,0.16942585,0.47805378
0.862866,0.70760596,0.031464517
-1.1096961,2.1336432,-0.4812685
-1.3619249,2.9047184,-1.1285487
-1.3553836,3.2382514,-1.4659027
-1.120065,3.235477,-1.8419968
-0.648313,3.0172024,-2.111652
-0.35494083,2.4229376,-2.4834354
-0.11679003,1.3506474,-2.9168658
-0.13169363,0.5474279,-3.106721
-0.014888614,-0.120092064,-3.0014644
0.23528677,-0.95205843,-2.7232757
2.559438,-0.37115976,-4.0597167
3.2053185,-0.56989133,-4.917478
3.292724,-1.3820288,-4.882397
3.121393,-2.1166263,-4.7034783
2.897021,-2.6661236,-4.543575
2.665227,-3.0443668,-4.373447
2.4144492,-3.2620475,-4.1411624
2.109692,-3.276574,-3.7880707
1.6821396,-3.0307536,-3.2632756
1.0701766,-2.4817455,-2.4613357
0.284341,-1.6255872,-1.2876911
-0.26800942,-0.90762055,-0.04196742
-0.52784073,-0.6983861,0.91263247
-0.7270724,-0.05636701,1.576604
-0.71614736,0.9698409,1.8492655
-0.8412675,2.0836258,1.9765638
-0.7656905,2.7513876,2.0703082
-0.58198535,2.9265747,2.1017678
-0.319645,2.9774375,2.016565
0.17995097,2.9365344,1.7783691
0.30035064,2.7879288,1.3749379
0.113159254,2.404928,0.8074188
-0.24629682,1.7844458,0.24386483
-0.21061319,1.4968152,0.0014791787
-0.15430209,1.0947794,-0.23920491
-0.1100615,0.63408697,-0.39564124
0.071915,0.30892467,-0.4828368
0.15815213,-0.018823594,-0.5120983
0.23915967,-0.23124424,-0.47990462
0.25617996,-0.37775674,-0.39674738
0.25570703,-0.43845764,-0.27856144
0.22341418,-0.45240125,-0.14207801
0.18647997,-0.42287245,-0.0028497875
0.14127852,-0.37490597,0.12725922
0.10238357,-0.31194654,0.2387964
0.067611694,-0.24584714,0.32813373
0.04251921,-0.17730501,0.39492485
0.02439481,-0.1108118,0.4431455
0.01391843,-0.046329528,0.4774471
0.0089276135,0.014470816,0.5033334
0.008815229,0.0709295,0.52552706
0.5113791,0.37892202,0.31711614
0.77920914,0.43217337,0.19526893
0.8957165,0.35961056,0.14001995
0.9769804,0.26464933,0.11497818
1.0704762,0.22294487,0.72148097
1.1128435,-0.10270974,1.0286411
1.1916616,-0.20023653,1.214937
1.277841,-0.19629768,1.3207678
1.358537,-0.16524774,1.3861712
1.4323211,-0.1340914,1.4326267
1.5014405,-0.10955194,1.469203
1.5683789,-0.09141025,1.4994202
1.6347628,-0.07769582,1.524656
1.7012393,-0.066424936,1.5455427
1.7676673,-0.05607018,1.5624775
1.8333535,-0.045581967,1.5757753
1.8972502,-0.034285158,1.5856792
1.9580882,-0.02177459,1.5923162
2.0144622,-0.007839233,1.5956086
2.0648935,0.0075733364,1.5951644
2.1078672,0.024381146,1.5901489
2.1418738,0.04239422,1.5791501
2.1654317,0.061358586,1.5600632
2.1770942,0.081024796,1.530013
2.1754282,0.10121176,1.4853499
2.1589558,0.12185931,1.4217235
2.1260817,0.14304465,1.3342471
2.0749924,0.16494882,1.2177382
2.003567,0.18779746,1.0670401
1.909308,0.21177599,0.87742543
1.789351,0.23781851,0.64682055
1.639982,0.265273,0.37324345
1.4571846,0.29250744,0.055810243
1.2371888,0.31769022,-0.30217645
0.9693092,0.38925353,-0.5891782
0.607493,0.47683653,-0.81470156
0.12001759,0.5586431,-0.983539
-0.51544034,0.62376475,-1.081869
-1.5180686,1.9959588,-1.3017937
-1.938406,2.84183,-1.5062078
-1.8869226,3.0337741,-1.9684099
-1.5778992,2.692206,-2.2008224
-0.78352016,1.7380029,-2.773805
-0.06789753,1.0440577,-3.1482668
-0.136049,0.36189255,-3.07487
0.047825754,-0.396607,-2.8038325
2.7410426,0.0023882687,-4.4555864
3.4336336,-0.35233685,-5.175177
3.5753915,-1.2734134,-5.040797
3.4813757,-2.0820806,-4.797748
3.3126373,-2.7168062,-4.5663805
3.1192448,-3.1633184,-4.334359
2.8973265,-3.4241326,-4.0549183
2.6221375,-3.4720562,-3.6756458
2.222038,-3.2532198,-3.1574717
1.633399,-2.7129972,-2.3820121
0.8255644,-1.7938535,-1.1496488
0.05698064,-0.8333671,0.35221565
-0.42714667,-0.21483806,1.3235162
-0.7147719,0.47015628,1.5232517
-0.91557795,1.2642764,1.626701
-1.0329752,2.143165,1.7282937
-0.93024224,2.441025,1.8589803
-0.6974769,2.5798597,1.9002548
-0.2943098,2.5966222,1.8157643
0.018596232,2.4742188,1.5229648
-0.032767296,2.1370368,1.0141181
-0.34531492,1.5689492,0.39245027
-0.24210995,1.4126049,0.13420795
-0.18554491,1.103033,-0.15093383
-0.13905054,0.6546306,-0.4256827
0.06832266,0.3381335,-0.58256435
0.17426382,0.034444273,-0.6138638
0.24591295,-0.21512404,-0.58356917
0.2842294,-0.38271245,-0.4974756
0.28625607,-0.47401336,-0.37105963
0.26367757,-0.49889305,-0.22086194
0.22277418,-0.47729167,-0.06177312
0.17426325,-0.42514327,0.09221488
0.12466496,-0.35678497,0.22873189
0.08073968,-0.28014997,0.3387425
0.045250088,-0.20115012,0.41934127
0.01960522,-0.12305564,0.47346944
0.00301224,-0.048551053,0.5078925
-0.005686134,0.020562798,0.53010523
-0.007890016,0.08250898,0.5468445
-0.0045651793,0.1356202,0.56365764
0.5362823,0.47189903,0.30235004
0.73027694,0.50421476,0.24047041
0.807021,0.4118999,0.22764981
0.8705413,0.25522137,0.81005406
0.90526485,-0.14064234,1.1181211
0.9911718,-0.25284305,1.2937247
1.0864279,-0.24172634,1.3878753
1.1761582,-0.19442898,1.4451983
1.2556324,-0.14704409,1.4886309
1.3262129,-0.110431015,1.5263171
1.3911624,-0.08522087,1.560193
1.4534998,-0.0687975,1.5903106
1.5153005,-0.058130205,1.6164473
1.5776639,-0.050726503,1.6385398
1.6409171,-0.044813544,1.6567134
1.7048471,-0.039221793,1.6712242
1.7688861,-0.03320059,1.6823992
1.8322284,-0.026254445,1.6905756
1.8938949,-0.018038273,1.6960601
1.9527612,-0.008297741,1.6990542
2.0075762,0.0031415224,1.6995792
2.0569773,0.016359627,1.6973639
2.099518,0.031327397,1.6917074
2.1337018,0.04790449,1.6813346
2.158019,0.06585714,1.6642553
2.1709714,0.0849234,1.6376568
2.1710687,0.1048803,1.5978756
2.1567962,0.12561098,1.5404594
2.1265464,0.14713317,1.4603367
2.0785282,0.16958457,1.3520855
2.010665,0.19317654,1.2102708
1.9205008,0.21812049,1.0298414
1.8051252,0.24453697,0.80661607
1.6611736,0.2736307,0.5404491
1.4840639,0.30369982,0.22965217
1.269145,0.3328834,-0.12429756
1.0090917,0.377032,-0.47618148
0.6740838,0.45702037,-0.74933624
0.22452009,0.53853476,-0.96509516
-0.37287742,0.60718334,-1.1101409
-0.6741237,0.723467,-1.2947806
-1.5963728,2.1526423,-1.5203761
-1.87288,2.8635979,-1.6905538
-1.7550137,2.916971,-2.0400283
-1.2025199,2.2475162,-2.5046122
-0.28142756,1.2285749,-3.0336833
-0.10668805,0.70276344,-3.1513488
-0.06516591,-0.030530542,-2.946092
1.3603551,-1.1550579,-3.1066341
2.880231,-0.23263136,-4.790152
3.2177863,-0.99892163,-4.986712
3.1592464,-1.8411891,-4.8029017
2.9359734,-2.5142658,-4.598523
2.6942396,-2.9862316,-4.3977275
2.4321394,-3.2671647,-4.1521053
2.1180277,-3.3334112,-3.811924
1.6972337,-3.131394,-3.3204696
1.107254,-2.6216624,-2.5781567
0.3622907,-1.8108394,-1.4604079
-0.15339413,-1.0960846,-0.20338893
-0.385374,-0.8114157,0.8444042
-0.5384563,-0.110263854,1.5014788
-0.5331679,0.8184612,1.8011664
-0.70081216,1.8309741,1.9556359
-0.7454929,2.5834212,2.0327353
-0.6409871,2.794051,2.078242
-0.0068843365,2.9019356,2.0827022
0.5316407,2.905648,1.8646685
0.67466354,2.8357003,1.4807204
0.49215323,2.5576694,0.90981793
0.09844309,2.121084,0.32933462
-0.31745082,1.670088,0.0055422485
-0.21199292,1.3966221,-0.26191506
-0.17173553,0.9599129,-0.5217283
-0.09699404,0.54327834,-0.62787867
0.08957237,0.2094978,-0.66313505
0.17264397,-0.12641951,-0.6241455
0.2538118,-0.3448464,-0.51854
0.27205747,-0.49567714,-0.37081948
0.2745083,-0.557783,-0.20132694
0.24528323,-0.56604767,-0.024908125
0.2077463,-0.5275204,0.1437473
0.16077405,-0.46647838,0.29221874
0.11773285,-0.38984427,0.40880495
0.079692364,-0.30791524,0.48992956
0.050873995,-0.22266814,0.5397055
0.029492974,-0.13737026,0.56869376
0.015085936,-0.053126723,0.5871817
0.0063141584,0.027464718,0.6030029
0.038089663,0.124919325,0.6012713
0.65607834,0.5411155,0.3044175
0.83546436,0.57587945,0.24848571
0.8933064,0.46509194,0.22456807
0.93227744,0.33955067,0.72701514
0.9543392,-0.11837646,1.0878623
1.0361395,-0.2670317,1.2878613
1.1343119,-0.2624211,1.3899924
1.2281677,-0.21194896,1.4491376
1.3111756,-0.15981498,1.4929768
1.384453,-0.119327605,1.5308722
1.4514496,-0.09147018,1.5648495
1.5154562,-0.07334435,1.5948231
1.5787554,-0.061548978,1.620487
1.6425605,-0.053297907,1.6417881
1.7072334,-0.04662022,1.6589333
1.7725449,-0.04023388,1.6723037
1.8378797,-0.033338964,1.68237
1.9023759,-0.025447667,1.6896341
1.9650109,-0.016260386,1.6945661
2.0246396,-0.0056060255,1.697541
2.080031,0.006580338,1.6987482
2.129889,0.020263672,1.698082
2.172886,0.035306484,1.6950091
2.2076893,0.051498026,1.6884236
2.2329793,0.0685935,1.6765115
2.2474513,0.086384356,1.656648
2.2497873,0.10475668,1.6253546
2.238605,0.12373552,1.5783316
2.2123814,0.14348537,1.5105916
2.1693654,0.16428322,1.4166687
2.1074896,0.18645012,1.2909137
2.0242906,0.21027818,1.1278574
1.9168606,0.2359415,0.9226651
1.7818637,0.26394424,0.6728039
1.6152675,0.2942812,0.37814802
1.4122672,0.32451978,0.03832066
1.1684155,0.3520839,-0.3419945
0.87032837,0.4252648,-0.64360785
0.47116834,0.508921,-0.88326716
-0.063497275,0.5821339,-1.0567524
-0.9409813,1.0919623,-1.2342663
-1.7238805,2.4377925,-1.4950885
-1.8653579,2.9368253,-1.687358
-1.6428549,2.9851425,-2.2308755
-1.1253362,2.4318476,-2.4964173
-0.17180747,1.3703039,-3.056968
-0.05490154,0.69593024,-3.2158186
-0.049612135,-0.087780535,-3.0106719
1.3669717,-1.2628478,-3.1760187
2.8339815,-0.30976865,-4.8205986
3.1498985,-1.1013036,-5.0109396
3.0598423,-1.9590802,-4.8198977
2.8164728,-2.627967,-4.6020536
2.5643091,-3.0877068,-4.3769836
2.2883391,-3.3465319,-4.101058
1.9546015,-3.3750684,-3.7206626
1.4975417,-3.1226442,-3.1920767
0.8679278,-2.5532234,-2.4062335
0.18125892,-1.7827585,-1.3137566
-0.26637173,-1.1305228,-0.12514246
-0.5122033,-0.7827501,0.8084347
-0.43721914,0.044980556,1.3330181
-0.43802983,0.9394653,1.6602353
-0.6688947,1.91592,1.8176516
-0.7089234,2.5097897,1.881191
-0.6187927,2.672804,1.9033878
-0.04364997,2.7604299,1.8869756
0.41709608,2.7376595,1.6385741
0.48789746,2.590525,1.1920251
0.23785265,2.2002375,0.54329634
-0.14228809,1.8793905,0.14068179
-0.27003092,1.5558248,-0.1644691
-0.18380076,1.2332072,-0.44192645
-0.13375467,0.84862936,-0.60443854
-0.037457764,0.42896563,-0.68172884
0.12364048,0.091374144,-0.67939234
0.19922312,-0.20728847,-0.6045811
0.25890756,-0.398908,-0.47629008
0.26954114,-0.51883876,-0.31873062
0.26244852,-0.5607066,-0.14838627
0.23058212,-0.5524367,0.023384035
0.19040413,-0.5056807,0.18456367
0.14445294,-0.43971267,0.3239842
0.10246374,-0.36237207,0.43152297
0.06665927,-0.2815887,0.5039101
0.03969121,-0.19997221,0.54537517
0.020397216,-0.119911134,0.56583846
0.007848233,-0.042362183,0.57544136
0.0007839799,0.030956835,0.58185196
-0.0012548268,0.09787294,0.5899818
0.30657387,0.34314266,0.4480266
0.6609438,0.5442239,0.34098822
0.77372146,0.50126374,0.31129783
0.82236725,0.44730157,0.43738818
0.86097735,0.046105146,0.9412012
0.9212313,-0.23970798,1.1965224
1.0152798,-0.28682336,1.3308963
1.1102563,-0.24578962,1.4024992
1.1959555,-0.18543354,1.4492515
1.2696099,-0.13308322,1.4880266
1.3337843,-0.09539622,1.5235244
1.392334,-0.07100907,1.5561167
1.4485757,-0.05628082,1.5852423
1.5047324,-0.04762897,1.6104867
1.5619771,-0.04227966,1.6317519
1.6206784,-0.0383282,1.6491753
1.6806543,-0.034561038,1.663026
1.7413697,-0.03022468,1.6736329
1.8020573,-0.024831742,1.6813381
1.8617761,-0.018039197,1.686451
1.9194386,-0.009579569,1.6891971
1.9738173,0.0007610768,1.6896456
2.0235546,0.0131178945,1.6876062
2.0671816,0.027523339,1.682504
2.103156,0.043877557,1.6732235
2.1299067,0.06196259,1.6579604
2.1458719,0.08147274,1.6340957
2.1495254,0.102099925,1.5981467
2.1393611,0.12360647,1.5458132
2.1138406,0.14588684,1.4721519
2.071309,0.16897497,1.371845
2.0098813,0.19301444,1.2395437
1.927324,0.21820626,1.0702356
1.8209345,0.24474952,0.85963583
1.6874547,0.2736973,0.6064259
1.5224566,0.30445656,0.309149
1.3208091,0.33552656,-0.032461375
1.0765123,0.36887082,-0.40626654
0.76760125,0.4490594,-0.6990155
0.34806195,0.5346675,-0.94135416
-0.21993917,0.60933256,-1.1241279
-0.6788176,0.69690037,-1.325533
-0.70155495,0.85278964,-1.4948303
-1.7453809,2.342576,-1.7319297
-1.8570285,2.7952647,-2.1016784
-1.6255584,2.526264,-2.3220236
-0.8727097,1.5483862,-2.8771634
-0.120241106,1.1194878,-3.171859
-0.139943,0.44819024,-3.0911772
-0.0009419322,-0.31456605,-2.7784975
3.118251,0.3852702,-4.8152537
3.6621006,-0.20910391,-5.267114
3.7958245,-1.0815698,-5.1033154
3.7479026,-1.8485129,-4.856698
3.634917,-2.481966,-4.612881
3.4938571,-2.9528978,-4.3739214
3.3248808,-3.2574933,-4.1039777
3.1142669,-3.3698373,-3.7460833
2.8017747,-3.2340267,-3.2653868
2.3130667,-2.79153,-2.5766525
1.5924945,-1.9909179,-1.4884882
0.71802473,-1.0338254,-0.005042851
-0.12169704,-0.10573301,1.4141465
-0.7361888,0.56213367,1.7523029
-1.0898774,1.0815158,1.6418537
-1.3138671,2.0152402,1.6432186
-1.3628843,2.3443573,1.7718457
-1.2557144,2.558356,1.8513138
-0.43927717,2.822273,1.9490198
0.03065741,2.754881,1.6960739
0.08406624,2.4990106,1.2375828
-0.18998009,1.9586662,0.60553086
-0.27823526,1.597454,0.22341752
-0.17676532,1.3113296,-0.052986413
-0.1379329,0.849738,-0.32950023
-0.027911723,0.3861521,-0.5349021
0.18877342,0.11142993,-0.5905694
0.22467601,-0.21187201,-0.5821043
0.30797708,-0.37854406,-0.5105789
0.2951467,-0.50367427,-0.3939264
0.2903684,-0.5261154,-0.25039372
0.23892522,-0.5165317,-0.09438804
0.19601783,-0.45803514,0.05730273
0.13813837,-0.3917568,0.19499186
0.09433161,-0.30893955,0.30704874
0.0528104,-0.22830483,0.3923775
0.02526015,-0.14502844,0.4511614
0.004758507,-0.067085,0.49067163
-0.0059723556,0.00669086,0.51654816
-0.010410696,0.07284576,0.5356848
-0.008630246,0.13050115,0.55300653
0.4761013,0.44268313,0.32618982
0.72150105,0.50539887,0.22495715
0.81368375,0.42847535,0.20593265
0.87236995,0.38106143,0.58077925
0.90966463,-0.0477432,0.99470675
0.9865794,-0.23762438,1.2302661
1.081857,-0.25416604,1.355597
1.1742185,-0.21263263,1.4258457
1.2564132,-0.16363594,1.474123
1.3289464,-0.12378439,1.5136638
1.3950672,-0.095561355,1.5484422
1.458024,-0.07678017,1.5792296
1.5201235,-0.06435725,1.6060138
1.5826135,-0.05562815,1.628769
1.6458795,-0.0486432,1.6476055
1.7096946,-0.042099535,1.6627542
1.7734311,-0.03516236,1.6744972
1.8361943,-0.027287334,1.6831216
1.8969047,-0.018111557,1.688848
1.9543407,-0.007379025,1.6917623
2.007158,0.00506635,1.6917169
2.0539155,0.019279331,1.6882167
2.093101,0.035199687,1.6802757
2.1231692,0.0526599,1.666274
2.14257,0.071416914,1.6438354
2.1497684,0.09121567,1.6097547
2.1432276,0.11186126,1.5600063
2.1213632,0.13326961,1.4898643
2.0824652,0.1554862,1.394116
2.0246022,0.17866307,1.2673664
1.9455183,0.20299205,1.104407
1.8425481,0.2286301,0.9006655
1.7125854,0.2562628,0.65407455
1.5516853,0.28568628,0.3639817
1.3552401,0.31493428,0.030005693
1.1187961,0.3418574,-0.34371123
0.82711345,0.41469225,-0.638603
0.43565163,0.4986268,-0.8742384
-0.091199815,0.5744642,-1.0479542
-0.64552313,0.64954996,-1.1888148
-1.082078,1.4121356,-1.4275798
-1.6982412,2.6222649,-1.6309283
-1.6854613,2.9391494,-2.04558
-1.3838427,2.6483006,-2.2990155
-0.5629186,1.6999545,-2.8676465
-0.060311735,1.0173528,-3.1831598
-0.15107018,0.31126544,-3.0776227
0.04987645,-0.44881746,-2.7900527
3.0190163,0.2709339,-4.766044
3.5607116,-0.31814876,-5.226473
3.6688485,-1.2136838,-5.061499
3.5758479,-1.9988303,-4.815963
3.422064,-2.6238952,-4.582805
3.2451348,-3.0719213,-4.3494143
3.0377462,-3.3445518,-4.0744987
2.7823505,-3.4055467,-3.6967506
2.4037778,-3.205078,-3.1857066
1.8356519,-2.6864254,-2.426204
1.0522747,-1.8151405,-1.2271408
0.18380257,-0.79474914,0.3327829
-0.39012998,-0.1640729,1.4818705
-0.7726752,0.48990068,1.6385136
-1.0173802,1.2533112,1.6540896
-1.1317155,2.10995,1.7400774
-1.0682652,2.4159093,1.8708209
-0.825931,2.5861254,1.9364887
-0.25974143,2.6510234,1.8965856
0.059800655,2.542497,1.6134896
0.01252535,2.2298152,1.1266524
-0.31259108,1.6358501,0.4777724
-0.25364828,1.4362957,0.19426405
-0.18651837,1.1376239,-0.08986959
-0.14100814,0.69038707,-0.36962745
0.045522243,0.32979673,-0.56184995
0.18970689,0.04385747,-0.6036376
0.24465382,-0.22781375,-0.58310604
0.29927227,-0.39152262,-0.50395703
0.29429048,-0.49342522,-0.3821273
0.27826428,-0.5151061,-0.23470643
0.2322661,-0.4963803,-0.07596552
0.18500222,-0.44005027,0.07869065
0.13092084,-0.37077317,0.21774274
0.08567041,-0.28979352,0.33046183
0.046624303,-0.20768419,0.41432077
0.019098133,-0.12484178,0.4710254
0.00021895766,-0.046047956,0.50761056
-0.009832144,0.027543157,0.531056
-0.013122052,0.093265325,0.5483208
0.14263985,0.24644506,0.48492563
0.62131715,0.51130784,0.24761032
0.7728398,0.49446392,0.18170471
0.83574957,0.3887158,0.17050985
0.89145285,0.24835134,0.71873987
0.9313721,-0.16456568,1.0785238
1.0230964,-0.28192714,1.2725769
1.1253352,-0.2629448,1.3694587
1.2206503,-0.20645335,1.4251493
1.3036728,-0.15261123,1.4668459
1.3763411,-0.112336665,1.5033538
1.4425571,-0.08537081,1.5364039
1.505805,-0.068266004,1.5657905
1.5684285,-0.057421297,1.5911541
1.6316464,-0.0500066,1.6123989
1.6958122,-0.044061482,1.6296822
1.7606854,-0.038329154,1.6433306
1.8256502,-0.032031238,1.6537564
1.8898475,-0.02468887,1.6613994
1.9522557,-0.016002119,1.6666703
2.0117319,-0.0057867467,1.6698898
2.0670352,0.0060433745,1.6711937
2.1168537,0.019477516,1.6704344
2.1598268,0.03439948,1.667039
2.194583,0.050607324,1.6598731
2.2197585,0.06784853,1.6470977
2.2340078,0.085887864,1.626069
2.2359836,0.10457069,1.5932937
2.22429,0.12387559,1.5444728
2.1974058,0.14391717,1.4746351
2.1536028,0.1649313,1.3783582
2.0908442,0.18720683,1.2500708
2.0067108,0.21101317,1.0844188
1.8983395,0.23651645,0.87671995
1.7624502,0.26454094,0.6252394
1.5948524,0.29438826,0.32891604
1.3909032,0.32396278,-0.012162596
1.146138,0.3517522,-0.39103946
0.844538,0.43199936,-0.67638993
0.43609628,0.5179287,-0.90482175
-0.11232367,0.5917944,-1.068422
-0.7277226,0.759078,-1.2245656
-1.7290251,2.3445284,-1.436084
-1.9408467,2.931604,-1.6173404
-1.7898879,3.0146704,-2.0707736
-1.2805355,2.4191792,-2.4211123
-0.3654014,1.3629375,-2.9897163
-0.07960832,0.7292118,-3.177594
-0.058092773,-0.013671875,-2.9978545
1.0295846,-1.0925181,-3.030322
2.6765602,-0.31605288,-4.666448
3.0471911,-1.0350356,-4.9552636
2.9745872,-1.9000502,-4.784818
2.7200708,-2.5800862,-4.571475
2.454194,-3.0434456,-4.353284
2.1674535,-3.3016024,-4.084593
1.8241415,-3.3284116,-3.7139645
1.3638744,-3.075297,-3.192815
0.74123174,-2.5130887,-2.4179327
0.13836344,-1.842634,-1.4025301
-0.25818467,-1.2704482,-0.27786294
-0.48215646,-0.90273404,0.6910039
-0.40053135,-0.10550019,1.3017731
-0.3356622,0.8223096,1.6795882
-0.55733806,1.7943481,1.8772081
-0.6578396,2.5109327,1.9351045
-0.60665464,2.6950657,1.9595674
-0.043653786,2.7993822,1.9635204
0.51208866,2.7948678,1.7423096
0.66124964,2.6985083,1.328573
0.4708493,2.387624,0.71551895
0.09723207,2.0764048,0.24587756
-0.31650394,1.6260388,-0.09246668
-0.20777506,1.3556145,-0.36446926
-0.16639435,0.9505656,-0.59403884
-0.09169018,0.54323673,-0.67661655
0.0826565,0.19943605,-0.6941011
0.16963252,-0.12801558,-0.6361561
0.24474332,-0.34753504,-0.51612127
0.26564136,-0.49540046,-0.35971078
0.26776648,-0.5591574,-0.18566194
0.24168675,-0.5669477,-0.006755382
0.20498703,-0.5296236,0.16405089
0.15977666,-0.46840987,0.31452012
0.11697473,-0.3924642,0.4325451
0.07955229,-0.31114188,0.5129405
0.05100712,-0.2275869,0.559198
0.030272782,-0.14444044,0.5822238
0.016301036,-0.0626587,0.5937932
0.007696569,0.015863866,0.60281587
0.0040887594,0.08857831,0.6146685
0.6035392,0.4965964,0.3133436
0.80183434,0.56414413,0.26140487
0.8621262,0.47041938,0.23953703
